1451606400,1453359994,gold
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,,silver
1451606400,1455394199,silver
1451606400,,bronze
1451606400,,silver
1451606400,1463749297,gold
1451606400,1452252798,silver
1451606400,,silver
1451606400,,bronze
1451606400,,silver
1451606400,1458140632,gold
1451606400,,bronze
1451606400,,gold
1451606400,1458614279,silver
1451606400,,silver
1451606400,,bronze
1451606400,,gold
1451606400,1470187247,gold
1451606400,,silver
1451606400,,bronze
1451606400,,gold
1451606400,1472959909,bronze
1451606400,1457897236,gold
1451606400,1453156912,gold
1451606400,,silver
1451606400,1455847196,gold
1451606400,,gold
1451606400,,silver
1451606400,,silver
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,,bronze
1451606400,1452620613,silver
1451606400,,bronze
1451606400,1453140663,silver
1451606400,,silver
1451606400,,bronze
1451606400,1460541255,gold
1451606400,,bronze
1451606400,,bronze
1451606400,1481879920,bronze
1451606400,,bronze
1451606400,,silver
1451606400,,silver
1451606400,,silver
1451606400,,silver
1451606400,1452305595,silver
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,,gold
1451606400,,gold
1451606400,,bronze
1451606400,1452031791,gold
1451606400,,silver
1451606400,,gold
1451606400,1453106910,silver
1451606400,,bronze
1451606400,1466596018,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,bronze
1451606400,,gold
1451606400,,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,silver
1451606400,,bronze
1451606400,,silver
1451606400,1454817220,silver
1451606400,,gold
1451606400,,bronze
1451606400,1452416218,silver
1451606400,,silver
1451606400,,bronze
1451606400,,gold
1451606400,,bronze
1451606400,1452047660,silver
1451606400,,bronze
1451606400,,gold
1451606400,,bronze
1451606400,,silver
1451606400,,silver
1451606400,,silver
1451606400,,silver
1451606400,,silver
1451606400,,silver
1451606400,,silver
1451606400,,bronze
1451606400,,silver
1451606400,,silver
1451606400,,silver
1451606400,,bronze
1451606400,,bronze
1451606400,1451709170,silver
1451606400,,silver
1451606400,,gold
1451606400,1479210156,gold
1451606400,,bronze
1451606400,,bronze
1451606400,,silver
1451606400,,silver
1451606400,,silver
1451606400,,gold
1451606400,,silver
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,,bronze
1451606400,,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,gold
1451606400,1454660807,bronze
1451606400,,silver
1451606400,,silver
1451606400,,gold
1451606400,1452941459,bronze
1451606400,,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,silver
1451606400,,gold
1451606400,,gold
1451606400,,gold
1451606400,1460927493,bronze
1451606400,1454457981,bronze
1451606400,,bronze
1451606400,,gold
1451606400,1452457668,silver
1451606400,,gold
1451606400,,gold
1451606400,,bronze
1451606400,,gold
1451606400,,bronze
1451606400,,gold
1451606400,1453158026,silver
1451606400,,silver
1451606400,,bronze
1451606400,,silver
1451606400,,bronze
1451606400,,gold
1451606400,,silver
1451606400,,gold
1451606400,,silver
1451606400,,gold
1451606400,1454816672,bronze
1451606400,,gold
1451606400,,silver
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,1455226765,gold
1451606400,,bronze
1451606400,1468266852,gold
1451606400,,silver
1451606400,,silver
1451606400,,silver
1451606400,,bronze
1451606400,,silver
1451606400,,silver
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,,gold
1451606400,1452230022,silver
1451606400,1462135084,gold
1451606400,,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,,bronze
1451606400,1462547962,bronze
1451606400,,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,silver
1451606400,,bronze
1451606400,,gold
1451606400,,silver
1451606400,,silver
1451606400,,silver
1451606400,,gold
1451606400,1462455272,gold
1451606400,,silver
1451606400,1464035178,gold
1451606400,,gold
1451606400,,bronze
1451606400,,bronze
1451606400,,bronze
1451606400,,bronze
1451606400,,silver
1451606400,,gold
1451606400,1454849972,silver
1451606400,,gold
1451606400,1461718319,gold
1451606400,,silver
1451606400,,silver
1451606400,,gold
1451606400,,gold
1451606400,,bronze
1451606400,1463181059,bronze
1451606400,,silver
1451606400,,silver
1451606400,,gold
1451606400,1459321721,gold
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,,silver
1451606400,,silver
1451606400,,bronze
1451606400,1452598499,silver
1451606400,,gold
1451606400,,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,gold
1451606400,,bronze
1451606400,,bronze
1451606400,,silver
1451606400,,gold
1451606400,,bronze
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,1464531945,silver
1451606400,,gold
1451606400,,gold
1451606400,,bronze
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,,bronze
1451606400,,bronze
1451606400,,bronze
1451606400,,bronze
1451606400,1476548858,bronze
1451606400,,gold
1451606400,,silver
1451606400,,gold
1451606400,,bronze
1451606400,,bronze
1451606400,,gold
1451606400,1453310632,bronze
1451606400,,silver
1451606400,,gold
1451606400,,bronze
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,,gold
1451606400,,silver
1451606400,1471253113,gold
1451606400,,silver
1451606400,,gold
1451606400,,bronze
1451606400,,bronze
1451606400,1482147280,silver
1451606400,1463203247,silver
1451606400,,gold
1451606400,,silver
1451606400,,silver
1451606400,,gold
1451606400,,silver
1451606400,,gold
1451606400,,bronze
1451606400,,silver
1451606400,,silver
1451606400,,bronze
1451606400,,silver
1451606400,1457431910,silver
1451606400,1452735929,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,bronze
1451606400,,gold
1451606400,,silver
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,1453318239,gold
1451606400,1463198096,gold
1451606400,,gold
1451606400,,bronze
1451606400,,bronze
1451606400,,gold
1451606400,1455172556,gold
1451606400,1463625340,gold
1451606400,,silver
1451606400,,gold
1451606400,,bronze
1451606400,,silver
1451606400,,bronze
1451606400,,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,gold
1451606400,,bronze
1451606400,1456757002,gold
1451606400,1452789782,bronze
1451606400,,silver
1451606400,,gold
1451606400,,bronze
1451606400,1457848297,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,silver
1451606400,1458944892,silver
1451606400,1457272052,bronze
1451606400,,silver
1451606400,,bronze
1451606400,1453726330,silver
1451606400,1452317863,gold
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,,bronze
1451606400,,bronze
1451606400,1455859987,gold
1451606400,,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,bronze
1451606400,1452490953,silver
1451606400,,silver
1451606400,,silver
1451606400,,bronze
1451606400,,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,silver
1451606400,1467559439,bronze
1451606400,,silver
1451606400,,gold
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,1454766724,gold
1451606400,1452331679,gold
1451606400,,bronze
1451606400,,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,bronze
1451606400,,gold
1451606400,,silver
1451606400,,bronze
1451606400,,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,silver
1451606400,,silver
1451606400,,silver
1451606400,,gold
1451606400,,silver
1451606400,,gold
1451606400,,bronze
1451606400,,silver
1451606400,,bronze
1451606400,,gold
1451606400,,silver
1451606400,,bronze
1451606400,,gold
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,,bronze
1451606400,,gold
1451606400,,bronze
1451606400,,gold
1451606400,,bronze
1451606400,,gold
1451606400,,bronze
1451606400,,silver
1451606400,,bronze
1451606400,1452503050,gold
1451606400,,silver
1451606400,,gold
1451606400,,silver
1451606400,1475701357,gold
1451606400,,bronze
1451606400,,silver
1451606400,,silver
1451606400,,bronze
1451606400,,silver
1451606400,,silver
1451606400,1451928314,silver
1451606400,,silver
1451606400,,silver
1451606400,,bronze
1451606400,,gold
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,,bronze
1451606400,,gold
1451606400,,silver
1451606400,,gold
1451606400,,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,bronze
1451606400,,silver
1451606400,,gold
1451606400,,bronze
1451606400,,silver
1451606400,1460250744,gold
1451606400,,gold
1451606400,,silver
1451606400,1454015970,gold
1451606400,,gold
1451606400,1465592504,bronze
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,,silver
1451606400,,gold
1451606400,1453025677,bronze
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,,silver
1451606400,,gold
1451606400,,silver
1451606400,1459276818,gold
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,,silver
1451606400,,gold
1451606400,1452566625,silver
1451606400,1468631973,bronze
1451606400,,gold
1451606400,,bronze
1451606400,,silver
1451606400,,gold
1451606400,1453517945,gold
1451606400,,gold
1451606400,,silver
1451606400,,gold
1451606400,,silver
1451606400,,silver
1451606400,,silver
1451606400,1452881520,gold
1451606400,,silver
1451606400,1452063729,gold
1451606400,1452518315,silver
1451606400,,bronze
1451606400,1455836684,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,,bronze
1451606400,,gold
1451606400,,bronze
1451606400,1455721368,gold
1451606400,,gold
1451606400,,gold
1451606400,,silver
1451606400,,silver
1451606400,,gold
1451606400,,silver
1451606400,,silver
1451606400,1458974055,silver
1451606400,1452735546,gold
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,1454911422,gold
1451606400,,silver
1451606400,,silver
1451606400,,silver
1451606400,,gold
1451606400,,silver
1451606400,,bronze
1451606400,1457243633,gold
1451606400,,bronze
1451606400,,silver
1451606400,,gold
1451606400,,gold
1451606400,,gold
1451606400,,gold
1451606400,,bronze
1451606400,,bronze
1451606400,,silver
1451606400,1456182492,gold
1451606400,1452273125,silver
1451606400,,silver
1451606400,,gold
1451606400,,gold
1451606400,1457762005,gold
1451606400,1454508881,gold
1451606400,1461298323,silver
1451606400,,gold
1451606400,1460239658,silver
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,,gold
1451606400,,bronze
1451606400,,gold
1451606400,,gold
1451606400,1459657913,gold
1451606400,,bronze
1451606400,1451640900,gold
1451606400,,gold
1451606400,,bronze
1451606400,,bronze
1451606400,,gold
1451606400,,silver
1451606400,,silver
1451606400,,bronze
1451606400,,bronze
1451606400,,silver
1451606400,,silver
1451606400,,gold
1451606400,,bronze
